"","country","org_type","flow_type","transaction_type","year","quarter","month","aggregate_type","variable","value","timeframe"
"268","Asian Development Bank","IFI","Other flows","Commitments",2019,2,4,"Donor","Volume",0,"Monthly"
"269","Asian Development Bank","IFI","Other flows","Commitments",2019,2,5,"Donor","Volume",0,"Monthly"
"270","Asian Development Bank","IFI","Other flows","Commitments",2019,2,6,"Donor","Volume",0,"Monthly"
"271","Asian Development Bank","IFI","Other flows","Commitments",2019,3,7,"Donor","Volume",0,"Monthly"
"272","Asian Development Bank","IFI","Other flows","Commitments",2019,3,8,"Donor","Volume",0,"Monthly"
"273","Asian Development Bank","IFI","Other flows","Commitments",2019,3,9,"Donor","Volume",0,"Monthly"
"274","Asian Development Bank","IFI","Other flows","Commitments",2019,4,10,"Donor","Volume",0,"Monthly"
"275","Asian Development Bank","IFI","Other flows","Commitments",2019,4,11,"Donor","Volume",0,"Monthly"
"276","Asian Development Bank","IFI","Other flows","Commitments",2019,4,12,"Donor","Volume",0,"Monthly"
"277","Asian Development Bank","IFI","Other flows","Commitments",2020,1,1,"Donor","Volume",0,"Monthly"
"278","Asian Development Bank","IFI","Other flows","Commitments",2020,1,2,"Donor","Volume",0,"Monthly"
"279","Asian Development Bank","IFI","Other flows","Commitments",2020,1,3,"Donor","Volume",0,"Monthly"
"280","Asian Development Bank","IFI","Other flows","Commitments",2020,2,4,"Donor","Volume",0,"Monthly"
"281","Asian Development Bank","IFI","Other flows","Commitments",2020,2,5,"Donor","Volume",0,"Monthly"
"282","Asian Development Bank","IFI","Other flows","Commitments",2020,2,6,"Donor","Volume",0,"Monthly"
"283","Asian Development Bank","IFI","Other flows","Commitments",2020,3,7,"Donor","Volume",0,"Monthly"
"284","Asian Development Bank","IFI","Other flows","Commitments",2020,3,8,"Donor","Volume",0,"Monthly"
"285","Asian Development Bank","IFI","Other flows","Commitments",2020,3,9,"Donor","Volume",0,"Monthly"
"286","Asian Development Bank","IFI","Other flows","Commitments",2020,4,10,"Donor","Volume",0,"Monthly"
"287","Asian Development Bank","IFI","Other flows","Commitments",2020,4,11,"Donor","Volume",0,"Monthly"
"288","Asian Development Bank","IFI","Other flows","Commitments",2020,4,12,"Donor","Volume",0,"Monthly"
"289","Belgium","Bilateral","Not specified","Commitments",2018,1,1,"Donor","Volume",0,"Monthly"
"290","Belgium","Bilateral","Not specified","Commitments",2018,1,2,"Donor","Volume",0,"Monthly"
"291","Belgium","Bilateral","Not specified","Commitments",2018,1,3,"Donor","Volume",0,"Monthly"
"292","Belgium","Bilateral","Not specified","Commitments",2018,2,4,"Donor","Volume",0,"Monthly"
"293","Belgium","Bilateral","Not specified","Commitments",2018,2,5,"Donor","Volume",0,"Monthly"
"294","Belgium","Bilateral","Not specified","Commitments",2018,2,6,"Donor","Volume",0,"Monthly"
"295","Belgium","Bilateral","Not specified","Commitments",2018,3,7,"Donor","Volume",0,"Monthly"
"296","Belgium","Bilateral","Not specified","Commitments",2018,3,8,"Donor","Volume",0,"Monthly"
"297","Belgium","Bilateral","Not specified","Commitments",2018,3,9,"Donor","Volume",0,"Monthly"
"298","Belgium","Bilateral","Not specified","Commitments",2018,4,10,"Donor","Volume",0,"Monthly"
"299","Belgium","Bilateral","Not specified","Commitments",2018,4,11,"Donor","Volume",0,"Monthly"
"300","Belgium","Bilateral","Not specified","Commitments",2018,4,12,"Donor","Volume",0,"Monthly"
"301","Belgium","Bilateral","Not specified","Commitments",2019,1,1,"Donor","Volume",0,"Monthly"
"302","Belgium","Bilateral","Not specified","Commitments",2019,1,2,"Donor","Volume",0,"Monthly"
"303","Belgium","Bilateral","Not specified","Commitments",2019,1,3,"Donor","Volume",0,"Monthly"
"304","Belgium","Bilateral","Not specified","Commitments",2019,2,4,"Donor","Volume",0,"Monthly"
"305","Belgium","Bilateral","Not specified","Commitments",2019,2,5,"Donor","Volume",0,"Monthly"
"306","Belgium","Bilateral","Not specified","Commitments",2019,2,6,"Donor","Volume",0,"Monthly"
"307","Belgium","Bilateral","Not specified","Commitments",2019,3,7,"Donor","Volume",0,"Monthly"
"308","Belgium","Bilateral","Not specified","Commitments",2019,3,8,"Donor","Volume",0,"Monthly"
"309","Belgium","Bilateral","Not specified","Commitments",2019,3,9,"Donor","Volume",0,"Monthly"
"310","Belgium","Bilateral","Not specified","Commitments",2019,4,10,"Donor","Volume",0,"Monthly"
"311","Belgium","Bilateral","Not specified","Commitments",2019,4,11,"Donor","Volume",0,"Monthly"
"312","Belgium","Bilateral","Not specified","Commitments",2019,4,12,"Donor","Volume",0,"Monthly"
"313","Belgium","Bilateral","Not specified","Commitments",2020,1,1,"Donor","Volume",0,"Monthly"
"314","Belgium","Bilateral","Not specified","Commitments",2020,1,2,"Donor","Volume",0,"Monthly"
"315","Belgium","Bilateral","Not specified","Commitments",2020,1,3,"Donor","Volume",0,"Monthly"
"316","Belgium","Bilateral","Not specified","Commitments",2020,2,4,"Donor","Volume",0,"Monthly"
"317","Belgium","Bilateral","Not specified","Commitments",2020,2,5,"Donor","Volume",0,"Monthly"
"318","Belgium","Bilateral","Not specified","Commitments",2020,2,6,"Donor","Volume",0,"Monthly"
"319","Belgium","Bilateral","Not specified","Commitments",2020,3,7,"Donor","Volume",0,"Monthly"
"320","Belgium","Bilateral","Not specified","Commitments",2020,3,8,"Donor","Volume",0,"Monthly"
"321","Belgium","Bilateral","Not specified","Commitments",2020,3,9,"Donor","Volume",0,"Monthly"
"322","Belgium","Bilateral","Not specified","Commitments",2020,4,10,"Donor","Volume",0,"Monthly"
"323","Belgium","Bilateral","Not specified","Commitments",2020,4,11,"Donor","Volume",0,"Monthly"
"324","Belgium","Bilateral","Not specified","Commitments",2020,4,12,"Donor","Volume",0,"Monthly"
"325","Belgium","Bilateral","ODA","Commitments",2018,1,1,"Donor","Volume",0.02169200918,"Monthly"
"326","Belgium","Bilateral","ODA","Commitments",2018,1,2,"Donor","Volume",39.426655,"Monthly"
"327","Belgium","Bilateral","ODA","Commitments",2018,1,3,"Donor","Volume",67.521820100965,"Monthly"
"328","Belgium","Bilateral","ODA","Commitments",2018,2,4,"Donor","Volume",0.07316308785,"Monthly"
"329","Belgium","Bilateral","ODA","Commitments",2018,2,5,"Donor","Volume",23.35033895,"Monthly"
"330","Belgium","Bilateral","ODA","Commitments",2018,2,6,"Donor","Volume",7.2527559,"Monthly"
"331","Belgium","Bilateral","ODA","Commitments",2018,3,7,"Donor","Volume",13.7634719065,"Monthly"
"332","Belgium","Bilateral","ODA","Commitments",2018,3,8,"Donor","Volume",0.00358547442,"Monthly"
"333","Belgium","Bilateral","ODA","Commitments",2018,3,9,"Donor","Volume",27.1929160405,"Monthly"
"334","Belgium","Bilateral","ODA","Commitments",2018,4,10,"Donor","Volume",29.7384124209,"Monthly"
"335","Belgium","Bilateral","ODA","Commitments",2018,4,11,"Donor","Volume",18.801168064795,"Monthly"
"336","Belgium","Bilateral","ODA","Commitments",2018,4,12,"Donor","Volume",291.80272397472,"Monthly"
"337","Belgium","Bilateral","ODA","Commitments",2019,1,1,"Donor","Volume",0.01403875,"Monthly"
"338","Belgium","Bilateral","ODA","Commitments",2019,1,2,"Donor","Volume",5.341349122417,"Monthly"
"339","Belgium","Bilateral","ODA","Commitments",2019,1,3,"Donor","Volume",40.465815780588,"Monthly"
"340","Belgium","Bilateral","ODA","Commitments",2019,2,4,"Donor","Volume",7.286650461541,"Monthly"
"341","Belgium","Bilateral","ODA","Commitments",2019,2,5,"Donor","Volume",601.5679106074,"Monthly"
"342","Belgium","Bilateral","ODA","Commitments",2019,2,6,"Donor","Volume",190.458117553781,"Monthly"
"343","Belgium","Bilateral","ODA","Commitments",2019,3,7,"Donor","Volume",0.782149302,"Monthly"
"344","Belgium","Bilateral","ODA","Commitments",2019,3,8,"Donor","Volume",0.518782857395,"Monthly"
"345","Belgium","Bilateral","ODA","Commitments",2019,3,9,"Donor","Volume",40.866756326,"Monthly"
"346","Belgium","Bilateral","ODA","Commitments",2019,4,10,"Donor","Volume",45.656151551747,"Monthly"
"347","Belgium","Bilateral","ODA","Commitments",2019,4,11,"Donor","Volume",5.152791256943,"Monthly"
"348","Belgium","Bilateral","ODA","Commitments",2019,4,12,"Donor","Volume",68.841418820944,"Monthly"
"349","Belgium","Bilateral","ODA","Commitments",2020,1,1,"Donor","Volume",5.623509375,"Monthly"
"350","Belgium","Bilateral","ODA","Commitments",2020,1,2,"Donor","Volume",39.723281094375,"Monthly"
"351","Belgium","Bilateral","ODA","Commitments",2020,1,3,"Donor","Volume",22.73780352996,"Monthly"
"352","Belgium","Bilateral","ODA","Commitments",2020,2,4,"Donor","Volume",70.706194951455,"Monthly"
"353","Belgium","Bilateral","ODA","Commitments",2020,2,5,"Donor","Volume",254.441394261,"Monthly"
"354","Belgium","Bilateral","ODA","Commitments",2020,2,6,"Donor","Volume",109.851336647055,"Monthly"
"355","Belgium","Bilateral","ODA","Commitments",2020,3,7,"Donor","Volume",69.69087564777,"Monthly"
"356","Belgium","Bilateral","ODA","Commitments",2020,3,8,"Donor","Volume",107.536896499905,"Monthly"
"357","Belgium","Bilateral","ODA","Commitments",2020,3,9,"Donor","Volume",142.86745842921,"Monthly"
"358","Belgium","Bilateral","ODA","Commitments",2020,4,10,"Donor","Volume",0.45556576362,"Monthly"
"359","Belgium","Bilateral","ODA","Commitments",2020,4,11,"Donor","Volume",176.787765378135,"Monthly"
"360","Belgium","Bilateral","ODA","Commitments",2020,4,12,"Donor","Volume",534.49620307083,"Monthly"
"361","Belgium","Bilateral","OOF","Commitments",2018,1,1,"Donor","Volume",0,"Monthly"
"362","Belgium","Bilateral","OOF","Commitments",2018,1,2,"Donor","Volume",0,"Monthly"
"363","Belgium","Bilateral","OOF","Commitments",2018,1,3,"Donor","Volume",0,"Monthly"
"364","Belgium","Bilateral","OOF","Commitments",2018,2,4,"Donor","Volume",0,"Monthly"
"365","Belgium","Bilateral","OOF","Commitments",2018,2,5,"Donor","Volume",0,"Monthly"
"366","Belgium","Bilateral","OOF","Commitments",2018,2,6,"Donor","Volume",0,"Monthly"
"367","Belgium","Bilateral","OOF","Commitments",2018,3,7,"Donor","Volume",0,"Monthly"
"368","Belgium","Bilateral","OOF","Commitments",2018,3,8,"Donor","Volume",0,"Monthly"
"369","Belgium","Bilateral","OOF","Commitments",2018,3,9,"Donor","Volume",0,"Monthly"
"370","Belgium","Bilateral","OOF","Commitments",2018,4,10,"Donor","Volume",0,"Monthly"
"371","Belgium","Bilateral","OOF","Commitments",2018,4,11,"Donor","Volume",0,"Monthly"
"372","Belgium","Bilateral","OOF","Commitments",2018,4,12,"Donor","Volume",0,"Monthly"
"373","Belgium","Bilateral","OOF","Commitments",2019,1,1,"Donor","Volume",0,"Monthly"
"374","Belgium","Bilateral","OOF","Commitments",2019,1,2,"Donor","Volume",0,"Monthly"
"375","Belgium","Bilateral","OOF","Commitments",2019,1,3,"Donor","Volume",0,"Monthly"
"376","Belgium","Bilateral","OOF","Commitments",2019,2,4,"Donor","Volume",0,"Monthly"
"377","Belgium","Bilateral","OOF","Commitments",2019,2,5,"Donor","Volume",0,"Monthly"
"378","Belgium","Bilateral","OOF","Commitments",2019,2,6,"Donor","Volume",0,"Monthly"
"379","Belgium","Bilateral","OOF","Commitments",2019,3,7,"Donor","Volume",0,"Monthly"
"380","Belgium","Bilateral","OOF","Commitments",2019,3,8,"Donor","Volume",0,"Monthly"
"381","Belgium","Bilateral","OOF","Commitments",2019,3,9,"Donor","Volume",0,"Monthly"
"382","Belgium","Bilateral","OOF","Commitments",2019,4,10,"Donor","Volume",0,"Monthly"
"383","Belgium","Bilateral","OOF","Commitments",2019,4,11,"Donor","Volume",0,"Monthly"
"384","Belgium","Bilateral","OOF","Commitments",2019,4,12,"Donor","Volume",0,"Monthly"
"385","Belgium","Bilateral","OOF","Commitments",2020,1,1,"Donor","Volume",0,"Monthly"
"386","Belgium","Bilateral","OOF","Commitments",2020,1,2,"Donor","Volume",0,"Monthly"
"387","Belgium","Bilateral","OOF","Commitments",2020,1,3,"Donor","Volume",0,"Monthly"
"388","Belgium","Bilateral","OOF","Commitments",2020,2,4,"Donor","Volume",0,"Monthly"
"389","Belgium","Bilateral","OOF","Commitments",2020,2,5,"Donor","Volume",0,"Monthly"
"390","Belgium","Bilateral","OOF","Commitments",2020,2,6,"Donor","Volume",0,"Monthly"
"391","Belgium","Bilateral","OOF","Commitments",2020,3,7,"Donor","Volume",0,"Monthly"
"392","Belgium","Bilateral","OOF","Commitments",2020,3,8,"Donor","Volume",0,"Monthly"
"393","Belgium","Bilateral","OOF","Commitments",2020,3,9,"Donor","Volume",0,"Monthly"
"394","Belgium","Bilateral","OOF","Commitments",2020,4,10,"Donor","Volume",0,"Monthly"
"395","Belgium","Bilateral","OOF","Commitments",2020,4,11,"Donor","Volume",0,"Monthly"
"396","Belgium","Bilateral","OOF","Commitments",2020,4,12,"Donor","Volume",0,"Monthly"
"397","Belgium","Bilateral","Other flows","Commitments",2018,1,1,"Donor","Volume",0,"Monthly"
"398","Belgium","Bilateral","Other flows","Commitments",2018,1,2,"Donor","Volume",0,"Monthly"
"399","Belgium","Bilateral","Other flows","Commitments",2018,1,3,"Donor","Volume",0,"Monthly"
"400","Belgium","Bilateral","Other flows","Commitments",2018,2,4,"Donor","Volume",0,"Monthly"
"401","Belgium","Bilateral","Other flows","Commitments",2018,2,5,"Donor","Volume",0,"Monthly"
"402","Belgium","Bilateral","Other flows","Commitments",2018,2,6,"Donor","Volume",0,"Monthly"
"403","Belgium","Bilateral","Other flows","Commitments",2018,3,7,"Donor","Volume",0,"Monthly"
"404","Belgium","Bilateral","Other flows","Commitments",2018,3,8,"Donor","Volume",0,"Monthly"
"405","Belgium","Bilateral","Other flows","Commitments",2018,3,9,"Donor","Volume",0,"Monthly"
"406","Belgium","Bilateral","Other flows","Commitments",2018,4,10,"Donor","Volume",0,"Monthly"
"407","Belgium","Bilateral","Other flows","Commitments",2018,4,11,"Donor","Volume",0,"Monthly"
"408","Belgium","Bilateral","Other flows","Commitments",2018,4,12,"Donor","Volume",0,"Monthly"
"409","Belgium","Bilateral","Other flows","Commitments",2019,1,1,"Donor","Volume",0,"Monthly"
"410","Belgium","Bilateral","Other flows","Commitments",2019,1,2,"Donor","Volume",0,"Monthly"
"411","Belgium","Bilateral","Other flows","Commitments",2019,1,3,"Donor","Volume",0,"Monthly"
"412","Belgium","Bilateral","Other flows","Commitments",2019,2,4,"Donor","Volume",0,"Monthly"
"413","Belgium","Bilateral","Other flows","Commitments",2019,2,5,"Donor","Volume",0,"Monthly"
"414","Belgium","Bilateral","Other flows","Commitments",2019,2,6,"Donor","Volume",0,"Monthly"
"415","Belgium","Bilateral","Other flows","Commitments",2019,3,7,"Donor","Volume",0,"Monthly"
"416","Belgium","Bilateral","Other flows","Commitments",2019,3,8,"Donor","Volume",0,"Monthly"
"417","Belgium","Bilateral","Other flows","Commitments",2019,3,9,"Donor","Volume",0,"Monthly"
"418","Belgium","Bilateral","Other flows","Commitments",2019,4,10,"Donor","Volume",0,"Monthly"
"419","Belgium","Bilateral","Other flows","Commitments",2019,4,11,"Donor","Volume",0,"Monthly"
"420","Belgium","Bilateral","Other flows","Commitments",2019,4,12,"Donor","Volume",0,"Monthly"
"421","Belgium","Bilateral","Other flows","Commitments",2020,1,1,"Donor","Volume",0,"Monthly"
"422","Belgium","Bilateral","Other flows","Commitments",2020,1,2,"Donor","Volume",0,"Monthly"
"423","Belgium","Bilateral","Other flows","Commitments",2020,1,3,"Donor","Volume",0,"Monthly"
"424","Belgium","Bilateral","Other flows","Commitments",2020,2,4,"Donor","Volume",0,"Monthly"
"425","Belgium","Bilateral","Other flows","Commitments",2020,2,5,"Donor","Volume",0,"Monthly"
"426","Belgium","Bilateral","Other flows","Commitments",2020,2,6,"Donor","Volume",0,"Monthly"
"427","Belgium","Bilateral","Other flows","Commitments",2020,3,7,"Donor","Volume",0,"Monthly"
"428","Belgium","Bilateral","Other flows","Commitments",2020,3,8,"Donor","Volume",0,"Monthly"
"429","Belgium","Bilateral","Other flows","Commitments",2020,3,9,"Donor","Volume",0,"Monthly"
"430","Belgium","Bilateral","Other flows","Commitments",2020,4,10,"Donor","Volume",0,"Monthly"
"431","Belgium","Bilateral","Other flows","Commitments",2020,4,11,"Donor","Volume",0,"Monthly"
"432","Belgium","Bilateral","Other flows","Commitments",2020,4,12,"Donor","Volume",0,"Monthly"
"433","Canada","Bilateral","Not specified","Commitments",2018,1,1,"Donor","Volume",0,"Monthly"
"434","Canada","Bilateral","Not specified","Commitments",2018,1,2,"Donor","Volume",0,"Monthly"
"435","Canada","Bilateral","Not specified","Commitments",2018,1,3,"Donor","Volume",0,"Monthly"
"436","Canada","Bilateral","Not specified","Commitments",2018,2,4,"Donor","Volume",0,"Monthly"
"437","Canada","Bilateral","Not specified","Commitments",2018,2,5,"Donor","Volume",0,"Monthly"
